t_utc,t_unix,t_sclk_cor,t_tid,tid,orbit,focusmode,alt,lst,long,lat,sza,mass,species,cps_dt_bkd,abundance,precision,quality
2025-11-15T01:10:52,1763169052.776810,816440620.300810,4198.309551,63116,24808,csn,2.920973e+02,2.291793e+01,-1.482716e+02,3.254571e+01,1.408457e+02,4,He,217.408170,38826.746571,0.067821,IV
2025-11-15T01:10:54,1763169054.776806,816440622.300806,4200.309551,63116,24808,csn,2.911574e+02,2.292101e+01,-1.482348e+02,3.242840e+01,1.409681e+02,4,He,166.508681,29732.298087,0.077496,IV
2025-11-15T01:10:56,1763169056.776801,816440624.300801,4202.309551,63116,24808,csn,2.902219e+02,2.292379e+01,-1.481982e+02,3.231101e+01,1.410890e+02,4,He,180.468858,32217.694077,0.074439,IV
2025-11-15T01:10:58,1763169058.776797,816440626.300797,4204.309551,63116,24808,csn,2.892908e+02,2.292678e+01,-1.481616e+02,3.219354e+01,1.412112e+02,4,He,209.256775,37351.558150,0.069129,IV
2025-11-15T01:11:00,1763169060.776793,816440628.300793,4206.309551,63116,24808,csn,2.883640e+02,2.292982e+01,-1.481252e+02,3.207600e+01,1.413337e+02,4,He,132.921286,23722.708213,0.086737,IV
2025-11-15T01:11:02,1763169062.776789,816440630.300789,4208.309551,63116,24808,csn,2.874415e+02,2.293289e+01,-1.480888e+02,3.195837e+01,1.414565e+02,4,He,129.392696,23087.669922,0.087911,IV
2025-11-15T01:11:04,1763169064.776784,816440632.300784,4210.309551,63116,24808,csn,2.865235e+02,2.293563e+01,-1.480525e+02,3.184067e+01,1.415775e+02,4,He,187.969678,33532.327774,0.072938,IV
2025-11-15T01:11:06,1763169066.776780,816440634.300780,4212.309551,63116,24808,csn,2.856098e+02,2.293871e+01,-1.480163e+02,3.172288e+01,1.417005e+02,4,He,340.678706,60764.600244,0.054179,IV
2025-11-15T01:11:08,1763169068.776777,816440636.300776,4214.309551,63116,24808,csn,2.847005e+02,2.294177e+01,-1.479802e+02,3.160503e+01,1.418235e+02,4,He,329.944854,58842.366625,0.055053,IV
2025-11-15T01:11:10,1763169070.776772,816440638.300772,4216.309551,63116,24808,csn,2.837956e+02,2.294460e+01,-1.479442e+02,3.148709e+01,1.419453e+02,4,He,237.439129,42339.428067,0.064897,IV
2025-11-15T01:11:12,1763169072.776768,816440640.300768,4218.309551,63116,24808,csn,2.828950e+02,2.294753e+01,-1.479083e+02,3.136908e+01,1.420678e+02,4,He,59.245569,10562.957921,0.129919,IV
2025-11-15T01:11:14,1763169074.776764,816440642.300764,4220.309551,63116,24808,csn,2.819989e+02,2.295053e+01,-1.478725e+02,3.125099e+01,1.421906e+02,4,He,282.995435,50438.629359,0.059444,IV
2025-11-15T01:11:16,1763169076.776760,816440644.300760,4222.309551,63116,24808,csn,2.811072e+02,2.295336e+01,-1.478367e+02,3.113283e+01,1.423127e+02,4,He,390.331056,69564.748730,0.050615,IV
2025-11-15T01:11:18,1763169078.776756,816440646.300756,4224.309551,63116,24808,csn,2.802199e+02,2.295640e+01,-1.478011e+02,3.101459e+01,1.424361e+02,4,He,263.116761,46882.983317,0.061649,IV
2025-11-15T01:11:20,1763169080.776752,816440648.300752,4226.309551,63116,24808,csn,2.793371e+02,2.295920e+01,-1.477655e+02,3.089627e+01,1.425581e+02,4,He,234.868417,41842.222273,0.065251,IV
2025-11-15T01:11:22,1763169082.776747,816440650.300747,4228.309551,63116,24808,csn,2.784586e+02,2.296202e+01,-1.477300e+02,3.077789e+01,1.426804e+02,4,He,235.017454,41860.958767,0.065230,IV
2025-11-15T01:11:24,1763169084.776743,816440652.300743,4230.309551,63116,24808,csn,2.775846e+02,2.296502e+01,-1.476946e+02,3.065942e+01,1.428038e+02,4,He,254.728513,45365.307535,0.062656,IV
2025-11-15T01:11:26,1763169086.776739,816440654.300739,4232.309551,63116,24808,csn,2.767151e+02,2.296789e+01,-1.476593e+02,3.054088e+01,1.429265e+02,4,He,152.905710,27227.783407,0.080870,IV
2025-11-15T01:11:28,1763169088.776734,816440656.300734,4234.309551,63116,24808,csn,2.758500e+02,2.297087e+01,-1.476241e+02,3.042227e+01,1.430499e+02,4,He,171.308858,30496.154427,0.076403,IV
2025-11-15T01:11:30,1763169090.776731,816440658.300731,4236.309551,63116,24808,csn,2.749893e+02,2.297356e+01,-1.475889e+02,3.030359e+01,1.431718e+02,4,He,267.788170,47665.035033,0.061109,IV
2025-11-15T01:11:32,1763169092.776726,816440660.300726,4238.309551,63116,24808,csn,2.741331e+02,2.297668e+01,-1.475538e+02,3.018483e+01,1.432961e+02,4,He,330.136162,58752.244773,0.055037,IV
2025-11-15T01:11:34,1763169094.776722,816440662.300722,4240.309551,63116,24808,csn,2.732814e+02,2.297951e+01,-1.475189e+02,3.006599e+01,1.434189e+02,4,He,392.484192,69839.461121,0.050476,IV
2025-11-15T01:11:36,1763169096.776718,816440664.300718,4242.309551,63116,24808,csn,2.724342e+02,2.298232e+01,-1.474840e+02,2.994709e+01,1.435418e+02,4,He,283.905048,50516.715456,0.059349,IV
2025-11-15T01:11:38,1763169098.776714,816440666.300714,4244.309551,63116,24808,csn,2.715914e+02,2.298529e+01,-1.474492e+02,2.982811e+01,1.436656e+02,4,He,121.455664,21609.818146,0.090738,IV
2025-11-15T01:11:40,1763169100.776710,816440668.300710,4246.309551,63116,24808,csn,2.707532e+02,2.298806e+01,-1.474144e+02,2.970907e+01,1.437883e+02,4,He,85.472136,15200.774378,0.108165,IV
2025-11-15T01:11:42,1763169102.776706,816440670.300705,4248.309551,63116,24808,csn,2.699194e+02,2.299096e+01,-1.473798e+02,2.958994e+01,1.439119e+02,4,He,185.783365,33038.092132,0.073366,IV
2025-11-15T01:11:44,1763169104.776701,816440672.300701,4250.309551,63116,24808,csn,2.690901e+02,2.299378e+01,-1.473452e+02,2.947075e+01,1.440350e+02,4,He,236.882599,42118.780620,0.064973,IV
2025-11-15T01:11:46,1763169106.776697,816440674.300697,4252.309551,63116,24808,csn,2.682654e+02,2.299665e+01,-1.473107e+02,2.935149e+01,1.441586e+02,4,He,230.813334,41034.552932,0.065822,IV
2025-11-15T01:11:48,1763169108.776693,816440676.300693,4254.309551,63116,24808,csn,2.674451e+02,2.299934e+01,-1.472763e+02,2.923216e+01,1.442811e+02,4,He,198.659290,35310.927384,0.070949,IV
2025-11-15T01:11:50,1763169110.776689,816440678.300689,4256.309551,63116,24808,csn,2.666294e+02,2.300224e+01,-1.472420e+02,2.911276e+01,1.444050e+02,4,He,325.905155,57918.042212,0.055393,IV
2025-11-15T01:11:52,1763169112.776685,816440680.300685,4258.309551,63116,24808,csn,2.658182e+02,2.300493e+01,-1.472077e+02,2.899328e+01,1.445278e+02,4,He,321.268252,57087.926700,0.055791,IV
2025-11-15T01:11:54,1763169114.776681,816440682.300681,4260.309551,63116,24808,csn,2.650116e+02,2.300781e+01,-1.471735e+02,2.887374e+01,1.446517e+02,4,He,254.751983,45261.168115,0.062653,IV
2025-11-15T01:11:56,1763169116.776677,816440684.300677,4262.309551,63116,24808,csn,2.642095e+02,2.301070e+01,-1.471394e+02,2.875413e+01,1.447758e+02,4,He,229.264654,40726.225315,0.066044,IV
2025-11-15T01:11:58,1763169118.776672,816440686.300672,4264.309551,63116,24808,csn,2.634119e+02,2.301348e+01,-1.471054e+02,2.863445e+01,1.448993e+02,4,He,314.569340,55868.099632,0.056382,IV
2025-11-15T01:12:00,1763169120.776668,816440688.300668,4266.309551,63116,24808,csn,2.626189e+02,2.301643e+01,-1.470715e+02,2.851470e+01,1.450238e+02,4,He,400.545599,71128.994970,0.049966,IV
2025-11-15T01:12:02,1763169122.776664,816440690.300664,4268.309551,63116,24808,csn,2.618304e+02,2.301904e+01,-1.470376e+02,2.839488e+01,1.451465e+02,4,He,375.097011,66600.002991,0.051633,IV
2025-11-15T01:12:04,1763169124.776659,816440692.300660,4270.309551,63116,24808,csn,2.610466e+02,2.302180e+01,-1.470038e+02,2.827500e+01,1.452701e+02,4,He,308.804526,54821.808380,0.056906,IV
2025-11-15T01:12:06,1763169126.776656,816440694.300656,4272.309551,63116,24808,csn,2.602672e+02,2.302464e+01,-1.469701e+02,2.815504e+01,1.453943e+02,4,He,303.128665,53804.307980,0.057436,IV
2025-11-15T01:12:08,1763169128.776652,816440696.300652,4274.309551,63116,24808,csn,2.594925e+02,2.302756e+01,-1.469364e+02,2.803502e+01,1.455190e+02,4,He,429.907333,76299.590944,0.048229,IV
2025-11-15T01:12:10,1763169130.776647,816440698.300647,4276.309551,63116,24808,csn,2.587224e+02,2.303027e+01,-1.469029e+02,2.791494e+01,1.456425e+02,4,He,376.853615,66874.814700,0.051513,IV
2025-11-15T01:12:12,1763169132.776643,816440700.300643,4278.309551,63116,24808,csn,2.579568e+02,2.303291e+01,-1.468694e+02,2.779478e+01,1.457657e+02,4,He,267.654459,47490.387596,0.061124,IV
2025-11-15T01:12:14,1763169134.776639,816440702.300640,4280.309551,63116,24808,csn,2.571958e+02,2.303588e+01,-1.468360e+02,2.767457e+01,1.458909e+02,4,He,114.964311,20394.438183,0.093265,IV
2025-11-15T01:12:16,1763169136.776635,816440704.300635,4282.309551,63116,24808,csn,2.564395e+02,2.303855e+01,-1.468026e+02,2.755428e+01,1.460145e+02,4,He,283.758240,50329.393844,0.059364,IV
2025-11-15T01:12:18,1763169138.776631,816440706.300631,4284.309551,63116,24808,csn,2.556877e+02,2.304119e+01,-1.467693e+02,2.743393e+01,1.461379e+02,4,He,318.442377,56476.719522,0.056038,IV
2025-11-15T01:12:20,1763169140.776627,816440708.300627,4286.309551,63116,24808,csn,2.549406e+02,2.304416e+01,-1.467361e+02,2.731352e+01,1.462633e+02,4,He,225.079258,39911.315380,0.066655,IV
2025-11-15T01:12:22,1763169142.776622,816440710.300622,4288.309551,63116,24808,csn,2.541981e+02,2.304681e+01,-1.467030e+02,2.719304e+01,1.463869e+02,4,He,275.971019,48928.813867,0.060196,IV
2025-11-15T01:12:24,1763169144.776618,816440712.300618,4290.309551,63116,24808,csn,2.534602e+02,2.304952e+01,-1.466700e+02,2.707249e+01,1.465110e+02,4,He,235.205585,41697.094882,0.065204,IV
2025-11-15T01:12:26,1763169146.776614,816440714.300614,4292.309551,63116,24808,csn,2.527269e+02,2.305213e+01,-1.466370e+02,2.695188e+01,1.466345e+02,4,He,177.488189,31458.104684,0.075061,IV
2025-11-15T01:12:28,1763169148.776610,816440716.300610,4294.309551,63116,24808,csn,2.519983e+02,2.305500e+01,-1.466041e+02,2.683121e+01,1.467596e+02,4,He,379.011734,67166.322544,0.051366,IV
2025-11-15T01:12:30,1763169150.776606,816440718.300606,4296.309551,63116,24808,csn,2.512743e+02,2.305778e+01,-1.465712e+02,2.671048e+01,1.468843e+02,4,He,410.077945,72665.511788,0.049382,IV
2025-11-15T01:12:32,1763169152.776602,816440720.300602,4298.309551,63116,24808,csn,2.505550e+02,2.306042e+01,-1.465384e+02,2.658968e+01,1.470082e+02,4,He,325.532575,57678.430174,0.055425,IV
2025-11-15T01:12:34,1763169154.776597,816440722.300597,4300.309551,63116,24808,csn,2.498403e+02,2.306308e+01,-1.465057e+02,2.646882e+01,1.471323e+02,4,He,121.880190,21592.732575,0.090580,IV
2025-11-15T01:12:36,1763169156.776593,816440724.300594,4302.309551,63116,24808,csn,2.491303e+02,2.306582e+01,-1.464731e+02,2.634790e+01,1.472569e+02,4,He,190.970175,33824.826210,0.072363,IV
2025-11-15T01:12:38,1763169158.776589,816440726.300589,4304.309551,63116,24808,csn,2.484250e+02,2.306876e+01,-1.464405e+02,2.622691e+01,1.473828e+02,4,He,311.950274,55248.305619,0.056618,IV
2025-11-15T01:12:40,1763169160.776585,816440728.300585,4306.309551,63116,24808,csn,2.477243e+02,2.307132e+01,-1.464080e+02,2.610587e+01,1.475065e+02,4,He,362.348480,64165.086654,0.052534,IV
2025-11-15T01:12:42,1763169162.776581,816440730.300581,4308.309551,63116,24808,csn,2.470283e+02,2.307404e+01,-1.463756e+02,2.598476e+01,1.476312e+02,4,He,498.761744,88306.934254,0.044777,IV
2025-11-15T01:12:44,1763169164.776577,816440732.300577,4310.309551,63116,24808,csn,2.463370e+02,2.307671e+01,-1.463432e+02,2.586359e+01,1.477557e+02,4,He,553.416639,97973.576780,0.042508,IV
2025-11-15T01:12:46,1763169166.776572,816440734.300573,4312.309551,63116,24808,csn,2.456504e+02,2.307934e+01,-1.463109e+02,2.574236e+01,1.478800e+02,4,He,451.547287,79928.965505,0.047060,IV
2025-11-15T01:12:48,1763169168.776568,816440736.300568,4314.309551,63116,24808,csn,2.449685e+02,2.308206e+01,-1.462787e+02,2.562108e+01,1.480049e+02,4,He,302.389388,53520.571264,0.057506,IV
2025-11-15T01:12:50,1763169170.776564,816440738.300564,4316.309551,63116,24808,csn,2.442912e+02,2.308470e+01,-1.462465e+02,2.549973e+01,1.481294e+02,4,He,294.100171,52042.554310,0.058311,IV
2025-11-15T01:12:52,1763169172.776560,816440740.300559,4318.309551,63116,24808,csn,2.436187e+02,2.308757e+01,-1.462144e+02,2.537832e+01,1.482554e+02,4,He,444.580248,78662.473417,0.047427,IV
2025-11-15T01:12:54,1763169174.776555,816440742.300555,4320.309551,63116,24808,csn,2.429509e+02,2.309017e+01,-1.461824e+02,2.525685e+01,1.483797e+02,4,He,470.086817,83166.203692,0.046122,IV
2025-11-15T01:12:56,1763169176.776551,816440744.300551,4322.309551,63116,24808,csn,2.422878e+02,2.309273e+01,-1.461504e+02,2.513533e+01,1.485039e+02,4,He,439.517312,77749.397404,0.047699,IV
2025-11-15T01:12:58,1763169178.776547,816440746.300547,4324.309551,63116,24808,csn,2.416295e+02,2.309558e+01,-1.461185e+02,2.501375e+01,1.486299e+02,4,He,365.546337,64654.851097,0.052303,IV
2025-11-15T01:13:00,1763169180.776543,816440748.300543,4326.309551,63116,24808,csn,2.409758e+02,2.309822e+01,-1.460866e+02,2.489211e+01,1.487547e+02,4,He,314.628557,55643.496854,0.056377,IV
2025-11-15T01:13:02,1763169182.776539,816440750.300539,4328.309551,63116,24808,csn,2.403269e+02,2.310074e+01,-1.460549e+02,2.477041e+01,1.488788e+02,4,He,360.832665,63805.402185,0.052644,IV
2025-11-15T01:13:04,1763169184.776535,816440752.300535,4330.309551,63116,24808,csn,2.396828e+02,2.310352e+01,-1.460231e+02,2.464865e+01,1.490046e+02,4,He,448.788526,79349.319632,0.047204,IV
2025-11-15T01:13:06,1763169186.776531,816440754.300531,4332.309551,63116,24808,csn,2.390434e+02,2.310622e+01,-1.459915e+02,2.452684e+01,1.491299e+02,4,He,474.295093,83847.898265,0.045917,IV
2025-11-15T01:13:08,1763169188.776527,816440756.300527,4334.309551,63116,24808,csn,2.384087e+02,2.310869e+01,-1.459599e+02,2.440497e+01,1.492539e+02,4,He,372.695927,65881.215822,0.051799,IV
2025-11-15T01:13:10,1763169190.776523,816440758.300523,4336.309551,63116,24808,csn,2.377788e+02,2.311136e+01,-1.459284e+02,2.428305e+01,1.493792e+02,4,He,324.314911,57319.829014,0.055529,IV
2025-11-15T01:13:12,1763169192.776518,816440760.300518,4338.309551,63116,24808,csn,2.371536e+02,2.311400e+01,-1.458969e+02,2.416107e+01,1.495043e+02,4,He,578.824248,102290.572364,0.041565,IV
2025-11-15T01:13:14,1763169194.776515,816440762.300514,4340.309551,63116,24808,csn,2.365333e+02,2.311671e+01,-1.458655e+02,2.403904e+01,1.496299e+02,4,He,467.806289,82666.256279,0.046235,IV
2025-11-15T01:13:16,1763169196.776510,816440764.300510,4342.309551,63116,24808,csn,2.359176e+02,2.311935e+01,-1.458341e+02,2.391694e+01,1.497551e+02,4,He,358.956187,63423.005306,0.052781,IV
2025-11-15T01:13:18,1763169198.776506,816440766.300506,4344.309551,63116,24808,csn,2.353068e+02,2.312198e+01,-1.458028e+02,2.379480e+01,1.498804e+02,4,He,435.303231,76903.293819,0.047930,IV
2025-11-15T01:13:20,1763169200.776501,816440768.300501,4346.309551,63116,24808,csn,2.347007e+02,2.312472e+01,-1.457716e+02,2.367260e+01,1.500064e+02,4,He,489.286415,86429.157009,0.045208,IV
2025-11-15T01:13:22,1763169202.776497,816440770.300497,4348.309551,63116,24808,csn,2.340995e+02,2.312717e+01,-1.457405e+02,2.355035e+01,1.501306e+02,4,He,486.082307,85854.636967,0.045357,IV
2025-11-15T01:13:24,1763169204.776494,816440772.300494,4350.309551,63116,24808,csn,2.335030e+02,2.312973e+01,-1.457093e+02,2.342804e+01,1.502556e+02,4,He,409.697916,72355.895503,0.049405,IV
2025-11-15T01:13:26,1763169206.776489,816440774.300489,4352.309551,63116,24808,csn,2.329113e+02,2.313241e+01,-1.456783e+02,2.330569e+01,1.503814e+02,4,He,407.425231,71945.706604,0.049542,IV
2025-11-15T01:13:28,1763169208.776485,816440776.300485,4354.309551,63116,24808,csn,2.323244e+02,2.313507e+01,-1.456473e+02,2.318327e+01,1.505071e+02,4,He,445.636008,78683.406018,0.047371,IV
2025-11-15T01:13:30,1763169210.776481,816440778.300481,4356.309551,63116,24808,csn,2.317423e+02,2.313766e+01,-1.456164e+02,2.306081e+01,1.506323e+02,4,He,510.504851,90128.127381,0.044259,IV
2025-11-15T01:13:32,1763169212.776477,816440780.300477,4358.309551,63116,24808,csn,2.311651e+02,2.314010e+01,-1.455855e+02,2.293830e+01,1.507568e+02,4,He,332.349692,58669.793325,0.054853,IV
2025-11-15T01:13:34,1763169214.776473,816440782.300472,4360.309551,63116,24808,csn,2.305926e+02,2.314283e+01,-1.455547e+02,2.281573e+01,1.508830e+02,4,He,349.489958,61684.916339,0.053491,IV
2025-11-15T01:13:36,1763169216.776469,816440784.300469,4362.309551,63116,24808,csn,2.300250e+02,2.314546e+01,-1.455239e+02,2.269311e+01,1.510087e+02,4,He,478.143537,84384.998838,0.045732,IV
2025-11-15T01:13:38,1763169218.776464,816440786.300464,4364.309551,63116,24808,csn,2.294622e+02,2.314812e+01,-1.454932e+02,2.257044e+01,1.511347e+02,4,He,452.897253,79923.108507,0.046989,IV
2025-11-15T01:13:40,1763169220.776460,816440788.300460,4366.309551,63116,24808,csn,2.289042e+02,2.315053e+01,-1.454626e+02,2.244773e+01,1.512591e+02,4,He,393.657140,69462.474806,0.050401,IV
2025-11-15T01:13:42,1763169222.776455,816440790.300456,4368.309551,63116,24808,csn,2.283510e+02,2.315317e+01,-1.454320e+02,2.232496e+01,1.513850e+02,4,He,311.961100,55040.418243,0.056617,IV
2025-11-15T01:13:44,1763169224.776453,816440792.300452,4370.309551,63116,24808,csn,2.278027e+02,2.315584e+01,-1.454014e+02,2.220214e+01,1.515111e+02,4,He,210.170190,37077.105719,0.068979,IV
2025-11-15T01:13:46,1763169226.776454,816440794.300448,4372.309551,63116,24808,csn,2.272592e+02,2.315825e+01,-1.453710e+02,2.207927e+01,1.516357e+02,4,He,339.051839,59806.261472,0.054308,IV
2025-11-15T01:13:48,1763169228.776309,816440796.300443,4374.309551,63116,24808,csn,2.267206e+02,2.316092e+01,-1.453405e+02,2.195636e+01,1.517619e+02,4,He,466.417458,82267.869890,0.046303,IV
2025-11-15T01:13:50,1763169230.777401,816440798.300439,4376.309551,63116,24808,csn,2.261869e+02,2.316353e+01,-1.453102e+02,2.183339e+01,1.518878e+02,4,He,415.987303,73364.642883,0.049030,IV
2025-11-15T01:13:52,1763169232.777411,816440800.300435,4378.309551,63116,24808,csn,2.256580e+02,2.316594e+01,-1.452798e+02,2.171038e+01,1.520125e+02,4,He,322.933126,56949.061103,0.055647,IV
2025-11-15T01:13:54,1763169234.777438,816440802.300431,4380.309551,63116,24808,csn,2.251339e+02,2.316862e+01,-1.452496e+02,2.158732e+01,1.521389e+02,4,He,297.534461,52463.782740,0.057974,IV
2025-11-15T01:13:56,1763169236.777427,816440804.300427,4382.309551,63116,24808,csn,2.246147e+02,2.317125e+01,-1.452194e+02,2.146421e+01,1.522650e+02,4,He,399.305267,70402.102841,0.050043,IV
2025-11-15T01:13:58,1763169238.777423,816440806.300423,4384.309551,63116,24808,csn,2.241004e+02,2.317369e+01,-1.451892e+02,2.134106e+01,1.523900e+02,4,He,313.774373,55317.230168,0.056454,IV
2025-11-15T01:14:00,1763169240.777419,816440808.300419,4386.309551,63116,24808,csn,2.235910e+02,2.317617e+01,-1.451591e+02,2.121786e+01,1.525153e+02,4,He,353.092698,62241.191099,0.053218,IV
2025-11-15T01:14:02,1763169242.777415,816440810.300414,4388.309551,63116,24808,csn,2.230864e+02,2.317868e+01,-1.451290e+02,2.109461e+01,1.526408e+02,4,He,554.602169,97757.245343,0.042463,IV
2025-11-15T01:14:04,1763169244.777411,816440812.300411,4390.309551,63116,24808,csn,2.225868e+02,2.318140e+01,-1.450990e+02,2.097132e+01,1.527677e+02,4,He,580.942520,102389.350881,0.041489,IV
2025-11-15T01:14:06,1763169246.777406,816440814.300406,4392.309551,63116,24808,csn,2.220920e+02,2.318383e+01,-1.450691e+02,2.084798e+01,1.528928e+02,4,He,537.824046,94782.962321,0.043120,IV
2025-11-15T01:14:08,1763169248.777402,816440816.300402,4394.309551,63116,24808,csn,2.216021e+02,2.318636e+01,-1.450392e+02,2.072460e+01,1.530185e+02,4,He,436.280309,76882.335567,0.047876,IV
2025-11-15T01:14:10,1763169250.777397,816440818.300397,4396.309551,63116,24808,csn,2.211171e+02,2.318880e+01,-1.450093e+02,2.060117e+01,1.531437e+02,4,He,334.470504,58935.819019,0.054679,IV
2025-11-15T01:14:12,1763169252.777393,816440820.300393,4398.309551,63116,24808,csn,2.206370e+02,2.319153e+01,-1.449795e+02,2.047770e+01,1.532708e+02,4,He,390.836897,68858.813960,0.050583,IV
2025-11-15T01:14:14,1763169254.777389,816440822.300389,4400.309551,63116,24808,csn,2.201618e+02,2.319403e+01,-1.449498e+02,2.035419e+01,1.533964e+02,4,He,538.384127,94846.700411,0.043098,IV
2025-11-15T01:14:16,1763169256.777385,816440824.300385,4402.309551,63116,24808,csn,2.196915e+02,2.319654e+01,-1.449201e+02,2.023063e+01,1.535222e+02,4,He,666.090837,117336.010164,0.038747,IV
2025-11-15T01:14:18,1763169258.777381,816440826.300381,4404.309551,63116,24808,csn,2.192262e+02,2.319896e+01,-1.448905e+02,2.010703e+01,1.536474e+02,4,He,757.610814,133445.850322,0.036331,IV
2025-11-15T01:14:20,1763169260.777377,816440828.300377,4406.309551,63116,24808,csn,2.187657e+02,2.320148e+01,-1.448609e+02,1.998338e+01,1.537733e+02,4,He,776.678687,136793.370265,0.035882,IV
2025-11-15T01:14:22,1763169262.777372,816440830.300372,4408.309551,63116,24808,csn,2.183102e+02,2.320399e+01,-1.448313e+02,1.985970e+01,1.538991e+02,4,He,623.947372,109885.302713,0.040034,IV
2025-11-15T01:14:24,1763169264.777369,816440832.300368,4410.309551,63116,24808,csn,2.178596e+02,2.320640e+01,-1.448018e+02,1.973597e+01,1.540243e+02,4,He,492.461472,86721.876547,0.045062,IV
2025-11-15T01:14:26,1763169266.777364,816440834.300364,4412.309551,63116,24808,csn,2.174139e+02,2.320908e+01,-1.447724e+02,1.961220e+01,1.541514e+02,4,He,423.993316,74656.529952,0.048565,IV
2025-11-15T01:14:28,1763169268.777360,816440836.300360,4414.309551,63116,24808,csn,2.169732e+02,2.321140e+01,-1.447429e+02,1.948839e+01,1.542760e+02,4,He,474.943363,83620.311161,0.045886,IV
2025-11-15T01:14:30,1763169270.777356,816440838.300356,4416.309551,63116,24808,csn,2.165374e+02,2.321414e+01,-1.447136e+02,1.936454e+01,1.544035e+02,4,He,326.484524,57479.139840,0.055344,IV
2025-11-15T01:14:32,1763169272.777352,816440840.300352,4418.309551,63116,24808,csn,2.161065e+02,2.321659e+01,-1.446843e+02,1.924065e+01,1.545290e+02,4,He,391.366738,68892.554096,0.050548,IV
2025-11-15T01:14:34,1763169274.777347,816440842.300347,4420.309551,63116,24808,csn,2.156806e+02,2.321912e+01,-1.446550e+02,1.911672e+01,1.546553e+02,4,He,798.668985,140583.024081,0.035385,IV
2025-11-15T01:14:36,1763169276.777343,816440844.300343,4422.309551,63116,24808,csn,2.152596e+02,2.322155e+01,-1.446258e+02,1.899275e+01,1.547807e+02,4,He,476.166381,83811.132616,0.045827,IV
2025-11-15T01:14:38,1763169278.777339,816440846.300339,4424.309551,63116,24808,csn,2.148436e+02,2.322399e+01,-1.445966e+02,1.886874e+01,1.549063e+02,4,He,271.366301,47759.238000,0.060705,IV
2025-11-15T01:14:40,1763169280.777335,816440848.300335,4426.309551,63116,24808,csn,2.144325e+02,2.322653e+01,-1.445675e+02,1.874470e+01,1.550326e+02,4,He,233.901607,41163.159055,0.065386,IV
2025-11-15T01:14:42,1763169282.777331,816440850.300331,4428.309551,63116,24808,csn,2.140264e+02,2.322899e+01,-1.445384e+02,1.862061e+01,1.551584e+02,4,He,564.811931,99388.472157,0.042077,IV
2025-11-15T01:14:44,1763169284.777326,816440852.300326,4430.309551,63116,24808,csn,2.136252e+02,2.323143e+01,-1.445094e+02,1.849649e+01,1.552841e+02,4,He,541.283000,95245.325579,0.042982,IV
2025-11-15T01:14:46,1763169286.777323,816440854.300323,4432.309551,63116,24808,csn,2.132290e+02,2.323397e+01,-1.444804e+02,1.837233e+01,1.554104e+02,4,He,299.466394,52691.192997,0.057786,IV
2025-11-15T01:14:48,1763169288.777319,816440856.300319,4434.309551,63116,24808,csn,2.128378e+02,2.323642e+01,-1.444515e+02,1.824814e+01,1.555361e+02,4,He,324.669392,57120.951067,0.055498,IV
2025-11-15T01:14:50,1763169290.777314,816440858.300314,4436.309551,63116,24808,csn,2.124516e+02,2.323884e+01,-1.444226e+02,1.812390e+01,1.556617e+02,4,He,466.778250,82115.094111,0.046285,IV
2025-11-15T01:14:52,1763169292.777310,816440860.300310,4438.309551,63116,24808,csn,2.120703e+02,2.324136e+01,-1.443937e+02,1.799963e+01,1.557880e+02,4,He,609.286739,107179.454812,0.040513,IV
2025-11-15T01:14:54,1763169294.777306,816440862.300306,4440.309551,63116,24808,csn,2.116940e+02,2.324386e+01,-1.443649e+02,1.787533e+01,1.559142e+02,4,He,507.498233,89270.310222,0.044390,IV
2025-11-15T01:14:56,1763169296.777302,816440864.300302,4442.309551,63116,24808,csn,2.113227e+02,2.324629e+01,-1.443361e+02,1.775099e+01,1.560398e+02,4,He,519.460664,91367.779222,0.043876,IV
2025-11-15T01:14:58,1763169298.777298,816440866.300298,4444.309551,63116,24808,csn,2.109564e+02,2.324883e+01,-1.443074e+02,1.762661e+01,1.561663e+02,4,He,540.959792,95142.609334,0.042995,IV
2025-11-15T01:15:00,1763169300.777293,816440868.300293,4446.309551,63116,24808,csn,2.105950e+02,2.325125e+01,-1.442787e+02,1.750220e+01,1.562920e+02,4,He,490.612809,86281.177803,0.045147,IV
2025-11-15T01:15:02,1763169302.777290,816440870.300291,4448.309551,63116,24808,csn,2.102387e+02,2.325336e+01,-1.442501e+02,1.737776e+01,1.564155e+02,4,He,442.927387,77891.022413,0.047515,IV
2025-11-15T01:15:04,1763169304.777286,816440872.300290,4450.309551,63116,24808,csn,2.098874e+02,2.325514e+01,-1.442215e+02,1.725328e+01,1.565367e+02,4,He,395.825615,69604.212781,0.050263,IV
2025-11-15T01:15:06,1763169306.777281,816440874.300281,4452.309551,63116,24808,csn,2.095410e+02,2.325834e+01,-1.441929e+02,1.712877e+01,1.566678e+02,4,He,393.123392,69124.038476,0.050435,IV
2025-11-15T01:15:08,1763169308.777276,816440876.300275,4454.309551,63116,24808,csn,2.091997e+02,2.326123e+01,-1.441644e+02,1.700423e+01,1.567968e+02,4,He,442.512312,77802.888985,0.047538,IV
2025-11-15T01:15:10,1763169310.777272,816440878.300271,4456.309551,63116,24808,csn,2.088633e+02,2.326356e+01,-1.441359e+02,1.687965e+01,1.569218e+02,4,He,491.901303,86481.751909,0.045088,IV
