t_utc,t_unix,t_sclk,t_tid,tid,orbit,focusmode,alt,lst,long,lat,sza,ion_mass,cps_dt,abundance,sensitivity,SC_potential,precision,quality
2025-11-15T01:22:16,1763169735.846409,   816441303.37,4881.379555,63116,24808,osion,2.521799e+02,2.374833e+01,-1.385846e+02,-9.651788e+00,1.727581e+02,16,333.360428,0.606110,550,-2.690771e+00,0.054770,SCP
2025-11-15T01:22:19,1763169738.847484,   816441306.37,4884.379555,63116,24808,osion,2.532799e+02,2.375167e+01,-1.385462e+02,-9.834713e+00,1.726264e+02,16,222.264248,0.404117,550,-2.844851e+00,0.067076,SCP
2025-11-15T01:22:21,1763169740.847424,   816441308.37,4886.379555,63116,24808,osion,2.540191e+02,2.375389e+01,-1.385206e+02,-9.956594e+00,1.725373e+02,16,259.348386,0.471543,550,-2.896432e+00,0.062095,SCP
2025-11-15T01:22:24,1763169743.847366,   816441311.37,4889.379555,63116,24808,osion,2.551367e+02,2.375750e+01,-1.384822e+02,-1.013931e+01,1.724037e+02,16,296.311945,0.538749,550,-3.254623e+00,0.058093,SCP
2025-11-15T01:22:27,1763169746.847370,   816441314.37,4892.379555,63116,24808,osion,2.562648e+02,2.376083e+01,-1.384437e+02,-1.032191e+01,1.722658e+02,16,851.869745,1.548854,550,-3.164136e+00,0.034262,SCP
2025-11-15T01:22:30,1763169749.847362,   816441317.37,4895.379555,63116,24808,osion,2.574033e+02,2.376417e+01,-1.384052e+02,-1.050438e+01,1.721260e+02,16,4666.698450,8.484906,550,-2.747811e+00,0.014638,SCP
2025-11-15T01:22:33,1763169752.847356,   816441320.37,4898.379555,63116,24808,osion,2.585523e+02,2.376750e+01,-1.383667e+02,-1.068672e+01,1.719842e+02,16,2259.302400,4.107822,550,-2.263033e+00,0.021038,SCP
2025-11-15T01:22:36,1763169755.847350,   816441323.37,4901.379555,63116,24808,osion,2.597118e+02,2.377083e+01,-1.383282e+02,-1.086894e+01,1.718406e+02,16,2888.965735,5.252665,550,-2.151265e+00,0.018605,SCP
2025-11-15T01:22:39,1763169758.847344,   816441326.37,4904.379555,63116,24808,osion,2.608816e+02,2.377417e+01,-1.382896e+02,-1.105103e+01,1.716953e+02,16,1777.794004,3.232353,550,-1.989229e+00,0.023717,SCP
2025-11-15T01:22:42,1763169761.847338,   816441329.37,4907.379555,63116,24808,osion,2.620619e+02,2.377778e+01,-1.382510e+02,-1.123298e+01,1.715500e+02,16,1814.850130,3.299727,550,-1.665077e+00,0.023474,SCP
2025-11-15T01:22:45,1763169764.847332,   816441332.37,4910.379555,63116,24808,osion,2.632525e+02,2.378111e+01,-1.382124e+02,-1.141481e+01,1.714015e+02,16,666.752059,1.212276,550,-1.038133e+00,0.038727,SCP
2025-11-15T01:22:48,1763169767.847326,   816441335.37,4913.379555,63116,24808,osion,2.644535e+02,2.378444e+01,-1.381738e+02,-1.159651e+01,1.712516e+02,16,407.425231,0.740773,550,-1.777035e+00,0.049542,SCP
2025-11-15T01:22:51,1763169770.847319,   816441338.37,4916.379555,63116,24808,osion,2.656648e+02,2.378778e+01,-1.381351e+02,-1.177807e+01,1.711003e+02,16,222.264248,0.404117,550,-2.219779e+00,0.067076,SCP
2025-11-15T01:22:54,1763169773.847313,   816441341.37,4919.379555,63116,24808,osion,2.668864e+02,2.379111e+01,-1.380963e+02,-1.195949e+01,1.709478e+02,16,370.397465,0.673450,550,-2.090291e+00,0.051960,SCP
2025-11-15T01:22:56,1763169775.847309,   816441343.37,4921.379555,63116,24808,osion,2.677066e+02,2.379333e+01,-1.380705e+02,-1.208037e+01,1.708454e+02,16,185.254347,0.336826,550,-1.428992e+00,0.073471,SCP
2025-11-15T01:22:59,1763169778.847302,   816441346.37,4924.379555,63116,24808,osion,2.689453e+02,2.379694e+01,-1.380317e+02,-1.226157e+01,1.706923e+02,16,481.557712,0.875559,550,-1.644309e+00,0.045570,SCP
2025-11-15T01:23:02,1763169781.847296,   816441349.37,4927.379555,63116,24808,osion,2.701943e+02,2.380028e+01,-1.379929e+02,-1.244263e+01,1.705366e+02,16,296.311945,0.538749,550,-2.139010e+00,0.058093,SCP
2025-11-15T01:23:05,1763169784.847290,   816441352.37,4930.379555,63116,24808,osion,2.714536e+02,2.380361e+01,-1.379541e+02,-1.262356e+01,1.703800e+02,16,481.557712,0.875559,550,-1.324116e+00,0.045570,SCP
2025-11-15T01:23:08,1763169787.847283,   816441355.37,4933.379555,63116,24808,osion,2.727231e+02,2.380694e+01,-1.379152e+02,-1.280435e+01,1.702223e+02,16,333.360428,0.606110,550,-1.232381e+00,0.054770,SCP
2025-11-15T01:23:11,1763169790.847277,   816441358.37,4936.379555,63116,24808,osion,2.740028e+02,2.381056e+01,-1.378763e+02,-1.298499e+01,1.700650e+02,16,407.425231,0.740773,550,-1.294245e+00,0.049542,SCP
2025-11-15T01:23:14,1763169793.847271,   816441361.37,4939.379555,63116,24808,osion,2.752926e+02,2.381389e+01,-1.378373e+02,-1.316550e+01,1.699055e+02,16,555.567956,1.010124,550,-1.578582e+00,0.042426,SCP
2025-11-15T01:23:17,1763169796.847265,   816441364.37,4942.379555,63116,24808,osion,2.765926e+02,2.381722e+01,-1.377983e+02,-1.334586e+01,1.697453e+02,16,259.348386,0.471543,550,-2.264194e+00,0.062095,SCP
2025-11-15T01:23:20,1763169799.847259,   816441367.37,4945.379555,63116,24808,osion,2.779027e+02,2.382083e+01,-1.377593e+02,-1.352608e+01,1.695853e+02,16,222.264248,0.404117,550,-2.360121e+00,0.067076,SCP
2025-11-15T01:23:23,1763169802.847253,   816441370.37,4948.379555,63116,24808,osion,2.792229e+02,2.382417e+01,-1.377202e+02,-1.370615e+01,1.694235e+02,16,74.082613,0.134696,550,-2.355827e+00,0.116183,SCP
2025-11-15T01:23:26,1763169805.847246,   816441373.37,4951.379555,63116,24808,osion,2.805532e+02,2.382750e+01,-1.376811e+02,-1.388608e+01,1.692611e+02,16,185.254347,0.336826,550,-2.332172e+00,0.073471,SCP
2025-11-15T01:23:29,1763169808.847239,   816441376.37,4954.379555,63116,24808,osion,2.818936e+02,2.383083e+01,-1.376419e+02,-1.406586e+01,1.690980e+02,16,111.195882,0.202174,550,-2.365667e+00,0.094832,SCP
2025-11-15T01:23:31,1763169810.847235,   816441378.37,4956.379555,63116,24808,osion,2.827928e+02,2.383333e+01,-1.376158e+02,-1.418564e+01,1.689898e+02,16,222.264248,0.404117,550,-2.370889e+00,0.067076,SCP
2025-11-15T01:23:34,1763169813.847229,   816441381.37,4959.379555,63116,24808,osion,2.841498e+02,2.383667e+01,-1.375765e+02,-1.436517e+01,1.688257e+02,16,74.082613,0.134696,550,-2.373309e+00,0.116183,SCP
2025-11-15T01:23:37,1763169816.847223,   816441384.37,4962.379555,63116,24808,osion,2.855169e+02,2.384000e+01,-1.375373e+02,-1.454456e+01,1.686610e+02,16,222.264248,0.404117,550,-2.367926e+00,0.067076,SCP
2025-11-15T01:23:40,1763169819.847217,   816441387.37,4965.379555,63116,24808,osion,2.868940e+02,2.384361e+01,-1.374979e+02,-1.472379e+01,1.684967e+02,16,259.348386,0.471543,550,-2.372684e+00,0.062095,SCP
2025-11-15T01:23:43,1763169822.847210,   816441390.37,4968.379555,63116,24808,osion,2.882810e+02,2.384694e+01,-1.374586e+02,-1.490288e+01,1.683310e+02,16,185.254347,0.336826,550,-2.375221e+00,0.073471,SCP
2025-11-15T01:23:46,1763169825.847204,   816441393.37,4971.379555,63116,24808,osion,2.896779e+02,2.385028e+01,-1.374192e+02,-1.508181e+01,1.681648e+02,16,444.445580,0.808083,550,-2.441041e+00,0.047434,SCP
2025-11-15T01:23:49,1763169828.847198,   816441396.37,4974.379555,63116,24808,osion,2.910848e+02,2.385389e+01,-1.373797e+02,-1.526059e+01,1.679990e+02,16,370.397465,0.673450,550,-2.678295e+00,0.051960,SCP
2025-11-15T01:23:52,1763169831.847192,   816441399.37,4977.379555,63116,24808,osion,2.925015e+02,2.385722e+01,-1.373402e+02,-1.543922e+01,1.678319e+02,16,333.360428,0.606110,550,-2.730113e+00,0.054770,SCP
2025-11-15T01:23:55,1763169834.847186,   816441402.37,4980.379555,63116,24808,osion,2.939281e+02,2.386083e+01,-1.373006e+02,-1.561769e+01,1.676652e+02,16,296.311945,0.538749,550,-2.552854e+00,0.058093,SCP
2025-11-15T01:23:58,1763169837.847179,   816441405.37,4983.379555,63116,24808,osion,2.953646e+02,2.386417e+01,-1.372610e+02,-1.579600e+01,1.674975e+02,16,222.264248,0.404117,550,-2.325951e+00,0.067076,SCP
2025-11-15T01:24:01,1763169840.847173,   816441408.37,4986.379555,63116,24808,osion,2.968108e+02,2.386778e+01,-1.372214e+02,-1.597416e+01,1.673300e+02,16,296.311945,0.538749,550,-2.336835e+00,0.058093,SCP
2025-11-15T01:24:04,1763169843.847167,   816441411.37,4989.379555,63116,24808,osion,2.982668e+02,2.387111e+01,-1.371817e+02,-1.615216e+01,1.671615e+02,16,74.082613,0.134696,550,-2.833298e+00,0.116183,SCP
2025-11-15T01:24:06,1763169845.847163,   816441413.37,4991.379555,63116,24808,osion,2.992430e+02,2.387333e+01,-1.371552e+02,-1.627074e+01,1.670491e+02,16,37.039747,0.067345,550,-3.041079e+00,0.164311,SCP
2025-11-15T01:24:09,1763169848.847157,   816441416.37,4994.379555,63116,24808,osion,3.007153e+02,2.387694e+01,-1.371154e+02,-1.644847e+01,1.668807e+02,16,37.039747,0.067345,550,-3.047504e+00,0.164311,SCP
2025-11-15T01:24:12,1763169851.847151,   816441419.37,4997.379555,63116,24808,osion,3.021973e+02,2.388028e+01,-1.370755e+02,-1.662605e+01,1.667115e+02,16,148.205345,0.269464,550,-3.304078e+00,0.082143,SCP
2025-11-15T01:24:18,1763169857.847137,   816441425.37,5003.379555,63116,24808,osion,3.051904e+02,2.388722e+01,-1.369957e+02,-1.698071e+01,1.663729e+02,16,148.205345,0.269464,550,-3.973350e+00,0.082143,SCP
2025-11-15T01:24:21,1763169860.847131,   816441428.37,5006.379555,63116,24808,osion,3.067015e+02,2.389083e+01,-1.369557e+02,-1.715780e+01,1.662035e+02,16,148.205345,0.269464,550,-4.281960e+00,0.082143,SCP
2025-11-15T01:24:24,1763169863.847125,   816441431.37,5009.379555,63116,24808,osion,3.082221e+02,2.389417e+01,-1.369156e+02,-1.733472e+01,1.660333e+02,16,74.082613,0.134696,550,-4.278812e+00,0.116183,SCP
2025-11-15T01:24:27,1763169866.847119,   816441434.37,5012.379555,63116,24808,osion,3.097524e+02,2.389778e+01,-1.368755e+02,-1.751148e+01,1.658635e+02,16,37.039747,0.067345,550,-4.098788e+00,0.164311,SCP
2025-11-15T01:24:30,1763169869.847113,   816441437.37,5015.379555,63116,24808,osion,3.112923e+02,2.390111e+01,-1.368353e+02,-1.768807e+01,1.656930e+02,16,444.445580,0.808083,550,-3.970635e+00,0.047434,SCP
2025-11-15T01:24:33,1763169872.847106,   816441440.37,5018.379555,63116,24808,osion,3.128417e+02,2.390472e+01,-1.367951e+02,-1.786449e+01,1.655227e+02,16,1074.111522,1.952930,550,-4.245834e+00,0.030512,SCP
2025-11-15T01:24:36,1763169875.847100,   816441443.37,5021.379555,63116,24808,osion,3.144006e+02,2.390833e+01,-1.367548e+02,-1.804075e+01,1.653523e+02,16,629.660278,1.144837,550,-4.026024e+00,0.039852,SCP
2025-11-15T01:24:39,1763169878.847094,   816441446.37,5024.379555,63116,24808,osion,3.159691e+02,2.391167e+01,-1.367144e+02,-1.821684e+01,1.651814e+02,16,1037.042159,1.885531,550,-3.727048e+00,0.031053,SCP
2025-11-15T01:24:41,1763169880.847090,   816441448.37,5026.379555,63116,24808,osion,3.170200e+02,2.391417e+01,-1.366875e+02,-1.833413e+01,1.650677e+02,16,777.808973,1.414198,550,-3.506863e+00,0.035856,SCP
2025-11-15T01:24:44,1763169883.847084,   816441451.37,5029.379555,63116,24808,osion,3.186042e+02,2.391750e+01,-1.366470e+02,-1.850994e+01,1.648965e+02,16,555.567956,1.010124,550,-3.167851e+00,0.042426,SCP
2025-11-15T01:24:47,1763169886.847078,   816441454.37,5032.379555,63116,24808,osion,3.201979e+02,2.392111e+01,-1.366065e+02,-1.868557e+01,1.647256e+02,16,629.660278,1.144837,550,-2.735183e+00,0.039852,SCP
2025-11-15T01:24:50,1763169889.847071,   816441457.37,5035.379555,63116,24808,osion,3.218009e+02,2.392472e+01,-1.365659e+02,-1.886104e+01,1.645545e+02,16,481.557712,0.875559,550,-2.372467e+00,0.045570,SCP
2025-11-15T01:24:53,1763169892.847064,   816441460.37,5038.379555,63116,24808,osion,3.234134e+02,2.392806e+01,-1.365252e+02,-1.903633e+01,1.643831e+02,16,333.360428,0.606110,550,-2.351390e+00,0.054770,SCP
2025-11-15T01:24:56,1763169895.847058,   816441463.37,5041.379555,63116,24808,osion,3.250352e+02,2.393167e+01,-1.364845e+02,-1.921144e+01,1.642118e+02,16,555.567956,1.010124,550,-2.808762e+00,0.042426,SCP
2025-11-15T01:24:59,1763169898.847052,   816441466.37,5044.379555,63116,24808,osion,3.266664e+02,2.393528e+01,-1.364437e+02,-1.938638e+01,1.640405e+02,16,407.425231,0.740773,550,-3.430321e+00,0.049542,SCP
2025-11-15T01:25:02,1763169901.847046,   816441469.37,5047.379555,63116,24808,osion,3.283068e+02,2.393861e+01,-1.364029e+02,-1.956115e+01,1.638688e+02,16,296.311945,0.538749,550,-4.041239e+00,0.058093,SCP
2025-11-15T01:25:05,1763169904.847040,   816441472.37,5050.379555,63116,24808,osion,3.299566e+02,2.394222e+01,-1.363620e+02,-1.973574e+01,1.636973e+02,16,444.445580,0.808083,550,-4.396224e+00,0.047434,SCP
2025-11-15T01:25:08,1763169907.847034,   816441475.37,5053.379555,63116,24808,osion,3.316156e+02,2.394583e+01,-1.363210e+02,-1.991015e+01,1.635258e+02,16,74.082613,0.134696,550,-4.405128e+00,0.116183,SCP
2025-11-15T01:25:11,1763169910.847027,   816441478.37,5056.379555,63116,24808,osion,3.332838e+02,2.394944e+01,-1.362799e+02,-2.008439e+01,1.633542e+02,16,259.348386,0.471543,550,-5.605182e+00,0.062095,SCP
2025-11-15T01:25:14,1763169913.847021,   816441481.37,5059.379555,63116,24808,osion,3.349612e+02,2.395278e+01,-1.362388e+02,-2.025845e+01,1.631824e+02,16,222.264248,0.404117,550,-7.052179e+00,0.067076,SCP
2025-11-15T01:25:17,1763169916.847015,   816441484.37,5062.379555,63116,24808,osion,3.366478e+02,2.395639e+01,-1.361976e+02,-2.043232e+01,1.630107e+02,16,74.082613,0.134696,550,-7.098259e+00,0.116183,SCP
2025-11-15T01:25:19,1763169918.847011,   816441486.37,5064.379555,63116,24808,osion,3.377773e+02,2.395889e+01,-1.361701e+02,-2.054814e+01,1.628963e+02,16,74.082613,0.134696,550,-7.104852e+00,0.116183,SCP
2025-11-15T01:25:22,1763169921.847005,   816441489.37,5067.379555,63116,24808,osion,3.394792e+02,2.396250e+01,-1.361288e+02,-2.072172e+01,1.627246e+02,16,148.205345,0.269464,550,-6.789792e+00,0.082143,SCP
2025-11-15T01:25:26,1763169925.846996,   816441493.37,5071.379555,63116,24808,osion,3.417624e+02,2.396722e+01,-1.360736e+02,-2.095287e+01,1.624956e+02,16,222.264248,0.404117,550,-5.437854e+00,0.067076,SCP
2025-11-15T01:25:32,1763169931.846983,   816441499.37,5077.379555,63116,24808,osion,3.452176e+02,2.397417e+01,-1.359906e+02,-2.129900e+01,1.621520e+02,16,296.311945,0.538749,550,-4.590071e+00,0.058093,SCP
2025-11-15T01:25:35,1763169934.846977,   816441502.37,5080.379555,63116,24808,osion,3.469587e+02,2.397778e+01,-1.359490e+02,-2.147178e+01,1.619803e+02,16,296.311945,0.538749,550,-4.006317e+00,0.058093,SCP
2025-11-15T01:25:38,1763169937.846971,   816441505.37,5083.379555,63116,24808,osion,3.487088e+02,2.398139e+01,-1.359072e+02,-2.164438e+01,1.618085e+02,16,370.397465,0.673450,550,-3.414152e+00,0.051960,SCP
2025-11-15T01:25:40,1763169939.846967,   816441507.37,5085.379555,63116,24808,osion,3.498805e+02,2.398389e+01,-1.358794e+02,-2.175935e+01,1.616941e+02,16,148.205345,0.269464,550,-3.216913e+00,0.082143,SCP
2025-11-15T01:25:43,1763169942.846961,   816441510.37,5088.379555,63116,24808,osion,3.516455e+02,2.398750e+01,-1.358376e+02,-2.193164e+01,1.615224e+02,16,185.254347,0.336826,550,-2.906356e+00,0.073471,SCP
2025-11-15T01:25:46,1763169945.846955,   816441513.37,5091.379555,63116,24808,osion,3.534195e+02,2.399111e+01,-1.357956e+02,-2.210374e+01,1.613507e+02,16,444.445580,0.808083,550,-2.759116e+00,0.047434,SCP
2025-11-15T01:25:49,1763169948.846948,   816441516.37,5094.379555,63116,24808,osion,3.552023e+02,2.399472e+01,-1.357536e+02,-2.227566e+01,1.611791e+02,16,333.360428,0.606110,550,-3.066353e+00,0.054770,SCP
2025-11-15T01:25:52,1763169951.846942,   816441519.37,5097.379555,63116,24808,osion,3.569940e+02,2.399833e+01,-1.357116e+02,-2.244739e+01,1.610075e+02,16,222.264248,0.404117,550,-2.616826e+00,0.067076,SCP
2025-11-15T01:25:55,1763169954.846936,   816441522.37,5100.379555,63116,24808,osion,3.587946e+02,1.944444e-03,-1.356694e+02,-2.261893e+01,1.608359e+02,16,185.254347,0.336826,550,-2.428171e+00,0.073471,SCP
2025-11-15T01:25:58,1763169957.846930,   816441525.37,5103.379555,63116,24808,osion,3.606039e+02,5.555556e-03,-1.356272e+02,-2.279028e+01,1.606644e+02,16,148.205345,0.269464,550,-2.375998e+00,0.082143,SCP
2025-11-15T01:26:01,1763169960.846924,   816441528.37,5106.379555,63116,24808,osion,3.624221e+02,9.166667e-03,-1.355848e+02,-2.296144e+01,1.604930e+02,16,185.254347,0.336826,550,-2.163234e+00,0.073471,SCP
2025-11-15T01:26:04,1763169963.846918,   816441531.37,5109.379555,63116,24808,osion,3.642490e+02,1.277778e-02,-1.355424e+02,-2.313241e+01,1.603216e+02,16,407.425231,0.740773,550,-1.959577e+00,0.049542,SCP
2025-11-15T01:26:07,1763169966.846911,   816441534.37,5112.379555,63116,24808,osion,3.660846e+02,1.638889e-02,-1.354999e+02,-2.330318e+01,1.601503e+02,16,296.311945,0.538749,550,-1.885149e+00,0.058093,SCP
2025-11-15T01:26:10,1763169969.846904,   816441537.37,5115.379555,63116,24808,osion,3.679289e+02,2.000000e-02,-1.354574e+02,-2.347377e+01,1.599790e+02,16,185.254347,0.336826,550,-1.846071e+00,0.073471,SCP
2025-11-15T01:26:13,1763169972.846898,   816441540.37,5118.379555,63116,24808,osion,3.697819e+02,2.388889e-02,-1.354147e+02,-2.364416e+01,1.598077e+02,16,444.445580,0.808083,550,-1.682505e+00,0.047434,SCP
2025-11-15T01:26:15,1763169974.846894,   816441542.37,5120.379555,63116,24808,osion,3.710220e+02,2.611111e-02,-1.353862e+02,-2.375764e+01,1.596937e+02,16,481.557712,0.875559,550,-1.590468e+00,0.045570,SCP
2025-11-15T01:26:18,1763169977.846888,   816441545.37,5123.379555,63116,24808,osion,3.728894e+02,3.000000e-02,-1.353434e+02,-2.392771e+01,1.595225e+02,16,370.397465,0.673450,550,-1.493699e+00,0.051960,SCP
2025-11-15T01:26:21,1763169980.846882,   816441548.37,5126.379555,63116,24808,osion,3.747654e+02,3.361111e-02,-1.353005e+02,-2.409758e+01,1.593515e+02,16,518.564711,0.942845,550,-1.499142e+00,0.043914,SCP
2025-11-15T01:26:24,1763169983.846875,   816441551.37,5129.379555,63116,24808,osion,3.766500e+02,3.722222e-02,-1.352575e+02,-2.426726e+01,1.591806e+02,16,259.348386,0.471543,550,-1.496789e+00,0.062095,SCP
2025-11-15T01:26:27,1763169986.846869,   816441554.37,5132.379555,63116,24808,osion,3.785431e+02,4.083333e-02,-1.352144e+02,-2.443674e+01,1.590098e+02,16,777.808973,1.414198,550,-1.580097e+00,0.035856,SCP
2025-11-15T01:26:30,1763169989.846863,   816441557.37,5135.379555,63116,24808,osion,3.804447e+02,4.472222e-02,-1.351712e+02,-2.460602e+01,1.588389e+02,16,481.557712,0.875559,550,-1.683315e+00,0.045570,SCP
2025-11-15T01:26:33,1763169992.846857,   816441560.37,5138.379555,63116,24808,osion,3.823548e+02,4.833333e-02,-1.351280e+02,-2.477511e+01,1.586683e+02,16,222.264248,0.404117,550,-1.693343e+00,0.067076,SCP
2025-11-15T01:26:36,1763169995.846851,   816441563.37,5141.379555,63116,24808,osion,3.842734e+02,5.194444e-02,-1.350846e+02,-2.494400e+01,1.584977e+02,16,740.826133,1.346957,550,-1.692275e+00,0.036740,SCP
2025-11-15T01:26:39,1763169998.846843,   816441566.37,5144.379555,63116,24808,osion,3.862004e+02,5.583333e-02,-1.350411e+02,-2.511268e+01,1.583271e+02,16,296.311945,0.538749,550,-1.771279e+00,0.058093,SCP
2025-11-15T01:26:42,1763170001.846837,   816441569.37,5147.379555,63116,24808,osion,3.881358e+02,5.944444e-02,-1.349976e+02,-2.528117e+01,1.581568e+02,16,407.425231,0.740773,550,-1.867076e+00,0.049542,SCP
2025-11-15T01:26:45,1763170004.846831,   816441572.37,5150.379555,63116,24808,osion,3.900796e+02,6.305556e-02,-1.349539e+02,-2.544946e+01,1.579865e+02,16,407.425231,0.740773,550,-1.870607e+00,0.049542,SCP
2025-11-15T01:26:48,1763170007.846825,   816441575.37,5153.379555,63116,24808,osion,3.920317e+02,6.694444e-02,-1.349102e+02,-2.561755e+01,1.578162e+02,16,222.264248,0.404117,550,-2.084737e+00,0.067076,SCP
2025-11-15T01:26:50,1763170009.846821,   816441577.37,5155.379555,63116,24808,osion,3.933377e+02,6.944444e-02,-1.348810e+02,-2.572949e+01,1.577028e+02,16,259.348386,0.471543,550,-2.230953e+00,0.062095,SCP
2025-11-15T01:26:53,1763170012.846815,   816441580.37,5158.379555,63116,24808,osion,3.953037e+02,7.305556e-02,-1.348371e+02,-2.589724e+01,1.575329e+02,16,629.660278,1.144837,550,-2.439301e+00,0.039852,SCP
2025-11-15T01:26:56,1763170015.846809,   816441583.37,5161.379555,63116,24808,osion,3.972780e+02,7.694444e-02,-1.347930e+02,-2.606479e+01,1.573628e+02,16,259.348386,0.471543,550,-2.672369e+00,0.062095,SCP
2025-11-15T01:26:59,1763170018.846802,   816441586.37,5164.379555,63116,24808,osion,3.992605e+02,8.055556e-02,-1.347489e+02,-2.623213e+01,1.571931e+02,16,259.348386,0.471543,550,-2.913775e+00,0.062095,SCP
2025-11-15T01:27:02,1763170021.846796,   816441589.37,5167.379555,63116,24808,osion,4.012512e+02,8.444444e-02,-1.347047e+02,-2.639928e+01,1.570233e+02,16,74.082613,0.134696,550,-3.173552e+00,0.116183,SCP
2025-11-15T01:27:05,1763170024.846790,   816441592.37,5170.379555,63116,24808,osion,4.032501e+02,8.805556e-02,-1.346604e+02,-2.656621e+01,1.568539e+02,16,74.082613,0.134696,550,-3.470105e+00,0.116183,SCP
2025-11-15T01:27:08,1763170027.846784,   816441595.37,5173.379555,63116,24808,osion,4.052571e+02,9.194444e-02,-1.346160e+02,-2.673294e+01,1.566843e+02,16,111.195882,0.202174,550,-3.804025e+00,0.094832,SCP
2025-11-15T01:27:11,1763170030.846778,   816441598.37,5176.379555,63116,24808,osion,4.072723e+02,9.555556e-02,-1.345715e+02,-2.689947e+01,1.565151e+02,16,111.195882,0.202174,550,-4.163333e+00,0.094832,SCP
2025-11-15T01:27:14,1763170033.846771,   816441601.37,5179.379555,63116,24808,osion,4.092956e+02,9.944444e-02,-1.345268e+02,-2.706579e+01,1.563458e+02,16,37.039747,0.067345,550,-4.412416e+00,0.164311,SCP
2025-11-15T01:27:17,1763170036.846766,   816441604.37,5182.379555,63116,24808,osion,4.113270e+02,1.033333e-01,-1.344821e+02,-2.723190e+01,1.561767e+02,16,148.205345,0.269464,550,-4.332711e+00,0.082143,SCP
2025-11-15T01:27:20,1763170039.846759,   816441607.37,5185.379555,63116,24808,osion,4.133664e+02,1.069444e-01,-1.344372e+02,-2.739781e+01,1.560079e+02,16,148.205345,0.269464,550,-4.724859e+00,0.082143,SCP
2025-11-15T01:27:23,1763170042.846753,   816441610.37,5188.379555,63116,24808,osion,4.154138e+02,1.108333e-01,-1.343923e+02,-2.756351e+01,1.558390e+02,16,222.264248,0.404117,550,-5.221973e+00,0.067076,SCP
2025-11-15T01:27:25,1763170044.846749,   816441612.37,5190.379555,63116,24808,osion,4.167832e+02,1.133333e-01,-1.343622e+02,-2.767386e+01,1.557265e+02,16,74.082613,0.134696,550,-5.585942e+00,0.116183,SCP
2025-11-15T01:27:28,1763170047.846742,   816441615.37,5193.379555,63116,24808,osion,4.188439e+02,1.172222e-01,-1.343171e+02,-2.783921e+01,1.555578e+02,16,222.264248,0.404117,550,-5.858960e+00,0.067076,SCP
2025-11-15T01:27:31,1763170050.846735,   816441618.37,5196.379555,63116,24808,osion,4.209126e+02,1.211111e-01,-1.342719e+02,-2.800435e+01,1.553893e+02,16,185.254347,0.336826,550,-5.388034e+00,0.073471,SCP
2025-11-15T01:27:34,1763170053.846730,   816441621.37,5199.379555,63116,24808,osion,4.229892e+02,1.250000e-01,-1.342265e+02,-2.816928e+01,1.552209e+02,16,74.082613,0.134696,550,-4.878434e+00,0.116183,SCP
2025-11-15T01:27:37,1763170056.846723,   816441624.37,5202.379555,63116,24808,osion,4.250736e+02,1.286111e-01,-1.341810e+02,-2.833400e+01,1.550529e+02,16,185.254347,0.336826,550,-5.494953e+00,0.073471,SCP
2025-11-15T01:27:40,1763170059.846717,   816441627.37,5205.379555,63116,24808,osion,4.271660e+02,1.325000e-01,-1.341354e+02,-2.849851e+01,1.548848e+02,16,296.311945,0.538749,550,-5.546529e+00,0.058093,SCP
2025-11-15T01:27:43,1763170062.846711,   816441630.37,5208.379555,63116,24808,osion,4.292661e+02,1.363889e-01,-1.340897e+02,-2.866281e+01,1.547168e+02,16,518.564711,0.942845,550,-5.546596e+00,0.043914,SCP
2025-11-15T01:27:46,1763170065.846705,   816441633.37,5211.379555,63116,24808,osion,4.313740e+02,1.402778e-01,-1.340439e+02,-2.882690e+01,1.545490e+02,16,444.445580,0.808083,550,-5.533395e+00,0.047434,SCP
2025-11-15T01:27:49,1763170068.846698,   816441636.37,5214.379555,63116,24808,osion,4.334897e+02,1.441667e-01,-1.339980e+02,-2.899077e+01,1.543813e+02,16,370.397465,0.673450,550,-5.513825e+00,0.051960,SCP
2025-11-15T01:27:55,1763170074.846686,   816441642.37,5220.379555,63116,24808,osion,4.377443e+02,1.519444e-01,-1.339057e+02,-2.931788e+01,1.540464e+02,16,703.739826,1.279527,550,-4.171964e+00,0.037696,SCP
2025-11-15T01:27:58,1763170077.846680,   816441645.37,5223.379555,63116,24808,osion,4.398831e+02,1.558333e-01,-1.338594e+02,-2.948111e+01,1.538792e+02,16,740.826133,1.346957,550,-3.979632e+00,0.036740,SCP
2025-11-15T01:28:01,1763170080.846673,   816441648.37,5226.379555,63116,24808,osion,4.420296e+02,1.597222e-01,-1.338130e+02,-2.964413e+01,1.537121e+02,16,629.660278,1.144837,550,-4.400684e+00,0.039852,SCP
2025-11-15T01:28:04,1763170083.846667,   816441651.37,5229.379555,63116,24808,osion,4.441837e+02,1.636111e-01,-1.337665e+02,-2.980693e+01,1.535453e+02,16,444.445580,0.808083,550,-4.421913e+00,0.047434,SCP
2025-11-15T01:28:07,1763170086.846661,   816441654.37,5232.379555,63116,24808,osion,4.463454e+02,1.675000e-01,-1.337198e+02,-2.996952e+01,1.533785e+02,16,296.311945,0.538749,550,-4.400512e+00,0.058093,SCP
